movieId,nameMovie,guionistas,subjects,directores,actores,genres
144164,Fighting Back (1982),Thomas Hedley Jr.| David Zelag Goodman,,Lewis Teague,Tom Skerritt| Patti LuPone| Michael Sarrazin| Yaphet Kotto,
141974,Felicidades (2000),Pedro Loeb,,Lucho Bender,Silke| Luis Machín| Pablo Cedrón| Gastón Pauls,
80004,Gaby: A True Story (1987),Michael Love| Martín Salinas,,Luis Mandoki,Liv Ullmann| Robert Loggia| Norma Aleandro| Rachel Chagall,
149902,Garm Wars: The Last Druid (2014),Geoffrey Gunn| Gen Urobuchi,,Mamoru Oshii,Mélanie St-Pierre| Kevin Durand| Summer H. Howell| Lance Henriksen,
155810,I Saw the Light (2015),George Merritt| William MacEwen| Colin Escott,,Marc Abraham,Tom Hiddleston| Maddie Hasson| Bradley Whitford| Elizabeth Olsen,
102282,Bajo la Sal (Under the Salt) (2008),Angel Pulido,,Mario Muñoz,Irene Azuela| Humberto Zurita| Plutarco Haza| Emilio Guerrero,
7359,Walk Like a Man (1987),Robert Klane,,Melvin Frank,Howie Mandel| Cloris Leachman| Colleen Camp| Christopher Lloyd,
122007,The King and the Chorus Girl (1937),Julius J. Epstein| Arthur Sheekman| Norman Krasna| Groucho Marx,,Mervyn LeRoy,Fernand Gravey| Alan Mowbray| Joan Blondell| Edward Everett Horton,
32844,Waterloo Bridge (1940),Hans Rameau| Robert E. Sherwood| S.N. Behrman| George Froeschel,,Mervyn LeRoy,Virginia Field| Lucile Watson| Robert Taylor| Vivien Leigh,
111667,Toward the Unknown (1956),Beirne Lay Jr.,,Mervyn LeRoy,Virginia Leith| Charles McGraw| Lloyd Nolan| William Holden,
88688,Drive-In Horrorshow (2009),Greg Ansin,,Michael Neel,Luis Negrón| Joe Lemieux| Bill Gage| Cyce Sadsad,
165337,Denial (2016),David Hare| Deborah Lipstadt,,Mick Jackson,Tom Wilkinson| Timothy Spall| Rachel Weisz| Andrew Scott,
90916,Setup (Set Up) (2011),Mike Behrman,,Mike Gunther,Rory Markham| Ryan Phillippe| Bruce Willis| 50 Cent,
87702,Every Night Dreams (Each Night I Dream) (Yogoto no yume) (1933),Tadao Ikeda,,Mikio Naruse,Teruko Kojima| Sumiko Kurishima| Tatsuo Saitô| Jun Arai,
79477,Taking Off (1971),Jean-Claude Carrière| John Guare| John Klein,,Milos Forman,Buck Henry| Georgia Engel| Tony Harvey| Lynn Carlin,
81020,Hedgehog| The (Le hérisson) (2009),Muriel Barbery,,Mona Achache,Josiane Balasko| Garance Le Guillermic| Anne Brochet| Togo Igawa,
185803,Ghosted (2009),Astrid Ströher,,Monika Treut,Inga Busch| Ting Ting Hu| Huan-Ru Ke| Jana Schulz,
46716,Knock on Any Door (1949),Daniel Taradash| Willard Motley| John Monks Jr.,,Nicholas Ray,Humphrey Bogart| George Macready| John Derek| Allene Roberts,
135230,Mostly Ghostly: Have You Met My Ghoulfriend? (2014),Richard Correll| R.L. Stine,,Peter Hewitt,Roshon Fegan| Bella Thorne| Ryan Ochoa| Madison Pettis,
66667,Hell to Eternity (1960),Walter Roeber Schmidt| Gil Doud| Ted Sherdeman,,Phil Karlson,Patricia Owens| Vic Damone| Jeffrey Hunter| David Janssen,
47952,Covenant| The (2006),J.S. Cardone,,Renny Harlin,Steven Strait| Taylor Kitsch| Toby Hemingway| Sebastian Stan,
143890,LEGO DC Super Heroes: Justice League - Attack of the Legion of Doom! (2015),Jerry Siegel| William Moulton Marston| Joe Shuster| Bob Kane| James Krieg,,Rick Morales,John DiMaggio| Grey Griffin| Dee Bradley Baker| Troy Baker,
49130,Good Year| A (2006),Marc Klein| Peter Mayle,,Ridley Scott,Albert Finney| Abbie Cornish| Russell Crowe| Marion Cotillard,
65155,Surfer| Dude (2008),Cory Van Dyke| Mark Gustawes| George R. Mays,,S.R. Bindler,Woody Harrelson| Alexie Gilmore| Matthew McConaughey| Willie Nelson,
98908,How to Make Love to a Woman (2010),Dennis Kao,,Scott Culver,Josh Meyers| Krysten Ritter| Ian Somerhalder| Eugene Byrd,
130784,The Whisperer in Darkness (2011),H.P. Lovecraft| Andrew Leman,,Sean Branney,Annie Abrams| Zack Gold| Stephen Blackehart| Autumn Wendel,
3506,North Dallas Forty (1979),Peter Gent| Rich Eustis| Nancy Dowd| Frank Yablans,Films_based_on_American_novels|1979_films|American_films|English-language_films|Paramount_Pictures_films|1970s_sports_comedy-drama_films|American_football_films|American_sports_comedy-drama_films|Films_directed_by_Ted_Kotcheff|Films_scored_by_John_Scott_(composer)|Films_set_in_Dallas,Ted Kotcheff,John_Matuszak|Dayle_Haddon|Bo_Svenson|Steve_Forrest_(actor)|Savannah_Smith_Boucher|Mac_Davis|Dabney_Coleman|Charles_Durning|Nick_Nolte|G._D._Spradlin,Comedy|Drama
113711,Losers Club (Kaybedenler kulübü) (2011),Mehmet Ada Öztekin,,Tolga Örnek,Idil Firat| Ahu Türkpençe| Nejat Isler| Yigit Özsener,
171037,Drain the Titanic (2016),Christopher Blow| Jobim Sampson| Max Salomon,,Wayne Abbott,Brad Cartner| Russell Boulter,
124833,Men of the Fighting Lady (1954),James A. Michener| Art Cohn| Harry A. Burns,,Andrew Marton,Van Johnson| Walter Pidgeon| Dewey Martin| Louis Calhern,
56508,Starting Out in the Evening (2007),Fred Parnes| Brian Morton,,Andrew Wagner,Patti Perkins| Frank Langella| Lauren Ambrose| Lili Taylor,
5545,Unearthly| The (1957),John D.F. Black| Jane Mann,,Boris Petroff,John Carradine| Allison Hayes| Myron Healey| Marilyn Buferd,
106897,Stuck Between Stations (2011),Nat Bennett,,Brady Kiernan,Sam Rosen| Zoe Lister-Jones| Michael Imperioli| Josh Hartnett,
115676,Hard Sun (2014),J Michael Briggs,,Canyon Prince,Tamara Carey| Ben Begley| Robyn Buck| John Bain,
113582,How to Be a Man (2013),Bryan Gaynor,,Chadd Harbold,Gavin McInnes| Marisa Redanty| Liam Aiken| Megan Neuringer,
32866,Love Me or Leave Me (1955),Isobel Lennart| Daniel Fuchs,,Charles Vidor,Robert Keith| James Cagney| Doris Day| Cameron Mitchell,
108639,America (1924),Robert W. Chambers,,D.W. Griffith,Neil Hamilton| Carol Dempster| Charles Emmett Mack| Erville Alderson,
186479,Prey (2007),Beau Bauman| Jeff Wadlow,,Darrell Roodt,Carly Schroeder| Peter Weller| Jamie Bartlett| Bridget Moynahan,
121823,Montana Amazon (2012),P.D. Hughen,,Deborah Brock,Olympia Dukakis| Phil Proctor| Haley Joel Osment| Alison Brie,
26295,Invasion of the Bee Girls (1973),Nicholas Meyer,,Denis Sanders,Ben Hammer| William Smith| Wright King| Anitra Ford| Victoria Vetri| Cliff Osmond,
144616,Watchers of the Sky (2014),Samantha Power,,Edet Belzberg,Matt Mitler,
149946,Super Shark (2011),Antonio Olivas| Clyde McCoy,,Fred Olen Ray,Tim Abell| Ashley Carr| Rick Cramer| Catherine Annette,
43635,Bye Bye Birdie (1963),Michael Stewart| Irving Brecher,,George Sidney,Dick Van Dyke| Janet Leigh| Maureen Stapleton| Ann-Margret,
118113,Swinger| The (1966),Lawrence Roman,,George Sidney,Anthony Franciosa| Robert Coote| Ann-Margret| Yvonne Romain,
189379,The Enchanting Shadow (1960),Songling Pu| Yue-Ting Wang,,Han Hsiang Li,Rhoqing Tang| Chih-Ching Yang| Betty Loh Ti| Lei Zhao,
118450,Adam and Evalyn (1949),Lesley Storm| Nicholas Phipps| George Barraud| Noel Langley,,Harold French,Jean Simmons| Helen Cherry| Stewart Granger| Joan Swinstead,
121109,Van Wilder: Freshman Year (2009),David Wagner| Todd McCullough| Brent Goldberg,,Harvey Glazer,Steve Talley| Kristin Cavallari| Jonathan Bennett| Kurt Fuller,
141636,Papanasam (2015),Suka| Jayamohan,,Jeethu Joseph,Esther Anil| Gautami| Kamal Haasan| Nivetha Thomas,
177179,Paid Programming: Icelandic Ultra Blue (2009),David Cross| H. Jon Benjamin,,Jeff Buchanan,"John Serge| Allen Enlow| Topher Cusumano| Rose Ackerish| ""Justine DAmour""",
166583,End of Days| Inc. (2015),Christina Ray,,Jennifer Liao,"""Mark OBrien""| Carolyne Maraghi| Paul Sun-Hyung Lee| Paulino Nunes",
165389,Christmas Magic (2011),Kevin Commins| Rickie Castaneda| Joany Kane,,John Bradshaw,Kiara Glasco| Lindy Booth| Derek McGrath| Paul McGillion,
148002,Destination Space (1959),Alford Van Ronkel,,Joseph Pevney,Whitney Blake| John Agar| Charles Aidman| Harry Townes,
6491,No Turning Back (2001),Lawrence Lim| Chris Sablan,,Julia Montejo,Vernee Watson| Jesus Nebot| Susan Haskell| Chelsea Rendon,
179259,Sleepy Eyes of Death 4: Sword of Seduction (1964),Kimiyoshi Hoshikawa| Renzaburô Shibata,,Kazuo Ikehiro,Akira Amemiya| Shinjirô Asano| Raizô Ichikawa| Michiyo Ai,
165897,Army of One (2016),Rajiv Joseph| Scott Rothman,,Larry Charles,Wendi McLendon-Covey| Amar Chadha-Patel| Nicolas Cage| Russell Brand,
128848,The Big One: The Great Los Angeles Earthquake (1990),Michael Petryni| William Bast| Paul Huson,,Larry Elikann,Bonnie Bartlett| Joanna Kerns| Lindsay Frost| Dan Lauria,
147823,Stepping Out (1991),Richard Harris,,Lewis Gilbert,Robyn Stevan| Liza Minnelli| Shelley Winters| Jane Krakowski,
142000,Blu Gang e vissero per sempre felici e ammazzati (1973),Augusto Caminito| Lewis E. Ciannelli| Mario Fanelli| Edward Mannix,,Luigi Bazzoni,Tina Aumont| Antonio Falsi| Jack Palance| Guido Mannari,
107575,Jo Pour Jonathan (2010),Alexandre Laferrière,,Maxime Giroux,Raphaël Lacaille| Jean-Sébastien Courchesne| Jean-Alexandre Létourneau| Eliane Gagnon,
4094,Critical Condition (1987),John Hamill| Alan Swyer| Denis Hamill,,Michael Apted,Joe Mantegna| Richard Pryor| Rubén Blades| Rachel Ticotin,
5316,Enigma (2001),Robert Harris| Tom Stoppard,,Michael Apted,Jeremy Northam| Saffron Burrows| Dougray Scott| Kate Winslet,
178171,Conventioneers (2005),Joel Viertel,,Mora Stephens,Adrian Blue| Jennifer Brown| Basil| Alison Cimmet,
63,Dont Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Phil Beauman,American_parody_films|Stoner_films|1996_comedy_films|1996_films|African-American_comedy_films|American_black_comedy_films|American_crime_comedy_films|American_films_about_revenge|Films_about_race_and_ethnicity|Films_about_racism|American_films|American_independent_films|American_satirical_films|English-language_films|American_gang_films|1990s_crime_comedy_films|1990s_gang_films|Films_directed_by_Paris_Barclay|1996_directorial_debut_films|Hood_comedy_films,Paris Barclay,Marlon Wayans| Tracey Cherelle Jones| Keenen Ivory Wayans| Shawn Wayans,Comedy|Crime
107906,Lost in Siberia (Ausgerechnet Sibirien) (2012),Minu Barati| Michael Ebmeyer,,Ralf Huettner,Joachim Król| Armin Rohde| Vladimir Burlakov| Katja Riemann,
2511,Long Goodbye| The (1973),Leigh Brackett| Raymond Chandler,1973_films|Films_scored_by_John_Williams|1970s_thriller_films|American_detective_films|American_mystery_films|American_neo-noir_films|Films_based_on_American_novels|United_Artists_films|American_crime_thriller_films|American_films|American_satirical_films|English-language_films|Films_set_in_Los_Angeles|1970s_crime_thriller_films|Films_based_on_works_by_Raymond_Chandler|Films_with_screenplays_by_Leigh_Brackett|Films_directed_by_Robert_Altman,Robert Altman,Mark Rydell| Elliott Gould| Sterling Hayden| Nina van Pallandt,Crime|Film-Noir
121079,Dangerously They Live (1941),Marion Parsonnet,,Robert Florey,Esther Dale| Lee Patrick| Moroni Olsen| Raymond Massey| Nancy Coleman| John Garfield,
2603,Nô (1998),André Morency,,Robert Lepage,Anne-Marie Cadieux| Marie Gignac| Richard Fréchette| Alexis Martin,
157553,Arrambam (2013),A.N. Balakrishnan| D. Suresh,,Vishnuvardhan,Nayanthara| Arya| Taapsee Pannu| Ajith Kumar,
186581,Thawed Carp (2018),Dmitriy Lanchikhin| Andrey Taratukhin,,Vladimir Kott,Alisa Freyndlikh| Anton Shpinkov| Marina Neyolova| Evgeniy Mironov,
163270,The Falcons Adventure (1946),Robert E. Kent| Aubrey Wisberg| Michael Arlen,,William Berke,Edward Brophy| Madge Meredith| Robert Warwick| Tom Conway,
5963,Childrens Hour| The (1961),John Michael Hayes| Lillian Hellman,,William Wyler,James Garner| Shirley MacLaine| Miriam Hopkins| Audrey Hepburn,
25831,These Three (1936),Lillian Hellman,,William Wyler,Joel McCrea| Miriam Hopkins| Catherine Doucet| Merle Oberon,
141916,The Rise of the Krays (2015),Sebastian Brown| Ken Brown,,Zackary Adler,Kevin Leslie| Olivia Moyles| Matt Vael| Simon Cotton,
115439,10 minutes (10 minuta) (2002),Srdjan Vuletic,,Ahmed Imamovic,Jasna Zalica| Milan Pavlovic| Almedin Leleta| Satoshi Yahata,
165777,Goin to Town (1935),Jack Wagner| George B. Dowell| Marion Morgan,,Alexander Hall,Gilbert Emery| Mae West| Marjorie Gateson| Paul Cavanagh,
133869,MI-5 (2015),Jonathan Brackley| David Wolstencroft| Sam Vincent,,Bharat Nalluri,Peter Firth| Michael Wildman| Kit Harington| Jennifer Ehle,
125151,Home Movies (1980),Charlie Loventhal| Kim Ambler| Robert Harders| Stephen Le May| Dana Edelman,,Brian De Palma,Nancy Allen| Vincent Gardenia| Mary Davenport| Kirk Douglas,
153762,Hellions (2015),Pascal Trottier,,Bruce McDonald,Chloe Rose| Rossif Sutherland| Rachel Wilson| Peter DaCunha,
119063,Rimini| Rimini: A Year Later (1988),Mario Amendola| Sergio Donati,,Bruno Corbucci,"Maurizio Micheli| ""Gianfranco DAngelo""| Eva Grimaldi| Corinne Cléry",
31297,Gold Diggers of 1935 (1935),Peter Milne| Manuel Seff| Robert Lord,,Busby Berkeley,Adolphe Menjou| Gloria Stuart| Alice Brady| Dick Powell,
43727,Orfeu (1999),Paulo Lins| Vinicius de Moraes| João Emanuel Carneiro| Hermano Vianna| Hamilton Vaz Pereira,,Carlos Diegues,Patrícia França| Murilo Benício| Zezé Motta| Toni Garrido,
133606,Rembrandt (1999),Sylvie Matton,,Charles Matton,Klaus Maria Brandauer| Jean Rochefort| Johanna ter Steege| Romane Bohringer,
170633,Big Jet (2015),Anna Francisco| Hilton Lacerda| Xico Sá,,Cláudio Assis,Marcelia Cartaxo| Clarice Fantini| Artur de Maia| Jards Macalé,
7623,If You Only Knew (2000),Gary Goldstein,,David Snedeker,Gabrielle Anwar| Alison Eastwood| Johnathon Schaech| James Le Gros,
127096,Project Almanac (2015),Jason Pagan| Andrew Deutschman,,Dean Israelite,"""Sofia Black-DElia""| Amy Landecker| Virginia Gardner| Jonny Weston",
59960,Warlock (1959),Robert Alan Aurthur| Oakley Hall,,Edward Dmytryk,Anthony Quinn| Dorothy Malone| Henry Fonda| Richard Widmark,
25811,Merry Widow| The (1934),Samson Raphaelson| Ernest Vajda| Leo Stein| Viktor Léon| Marcel Achard,,Ernst Lubitsch,Marcel Vallée| Maurice Chevalier| Jeanette MacDonald| Edward Everett Horton,
160207,Fasten Your Seatbelts (2014),Gianni Romoli,,Ferzan Ozpetek,Kasia Smutniak| Francesco Arca| Carolina Crescentini| Filippo Scicchitano,
2699,Arachnophobia (1990),Wesley Strick| Don Jakoby| Al Williams,Amblin_Entertainment_films|Hollywood_Pictures_films|1990_comedy_films|1990_films|American_comedy_horror_films|Films_set_in_San_Francisco|Films_set_in_the_San_Francisco_Bay_Area|Films_shot_in_California|Films_shot_in_San_Francisco|American_films|English-language_films|American_natural_horror_films|1990_directorial_debut_films|1990_horror_films|1990s_comedy_horror_films|Films_about_fear|Films_about_spiders|Films_directed_by_Frank_Marshall|Films_produced_by_Kathleen_Kennedy|Films_scored_by_Trevor_Jones|Films_set_in_Venezuela|Films_shot_in_Venezuela,Frank_Marshall_(producer),Jeff Daniels| Julian Sands| Harley Jane Kozak| John Goodman,Comedy|Horror
163112,Winnie the Pooh Goes Visiting (1971),A.A. Milne| Boris Zakhoder,,Fyodor Khitruk,Iya Savvina| Evgeniy Leonov| Vladimir Osenev| Anatoliy Shchukin,
125053,The Iron Mistress (1952),James R. Webb| Paul Wellman,,Gordon Douglas,Virginia Mayo| Joseph Calleia| Alan Ladd| Phyllis Kirk,
84639,Saps at Sea (1940),Felix Adler| Gilbert Pratt| Harry Langdon| Charley Rogers,,Gordon Douglas,Ben Turpin| Stan Laurel| Oliver Hardy| James Finlayson,
126012,The Fat Albert Halloween Special (1977),Bill Danch| Jim Ryan,,Hal Sutherland,Gerald Edwards| Bill Cosby| Jan Crawford| Eric Suter,
121013,The Body of My Enemy (1976),Félicien Marceau| Michel Audiard,,Henri Verneuil,Bernard Blier| Jean-Paul Belmondo| Charles Gérard| Marie-France Pisier,
180383,Bitter Sweet (1933),Monckton Hoffe| Noël Coward| Lydia Hayward,,Herbert Wilcox,Clifford Heatherley| Anna Neagle| Miles Mander| Fernand Gravey,
26631,Alice (Neco z Alenky) (1988),Lewis Carroll,,Jan Svankmajer,Kristýna Kohoutová| Camilla Power,
1286,Somewhere in Time (1980),Richard Matheson,1980_drama_films|1980_films|Romantic_period_films|American_romantic_fantasy_films|Films_about_time_travel|Films_based_on_American_novels|Films_set_in_1912|Films_set_in_hotels|American_films|American_independent_films|American_romantic_drama_films|English-language_films|Universal_Pictures_films|1980_romantic_drama_films|1980s_fantasy_films|1980s_romantic_fantasy_films|Films_based_on_science_fiction_novels|Films_based_on_works_by_Richard_Matheson|Films_directed_by_Jeannot_Szwarc|Films_scored_by_John_Barry_(composer)|Films_set_in_1972|Films_with_screenplays_by_Richard_Matheson|Films_based_on_romance_novels|Films_set_in_1980|Films_set_in_Chicago|Films_set_in_Michigan|Films_shot_in_Chicago|Films_shot_in_Michigan|Mackinac_Island,Jeannot Szwarc,Christopher Plummer| Christopher Reeve| Teresa Wright| Jane Seymour,Drama|Romance
64037,Surveillance (2008),Kent Harper,,Jennifer Lynch,Bill Pullman| Caroline Aaron| Pell James| Julia Ormond,
2328,Vampires (1998),John Steakley| Don Jakoby,,John Carpenter,Thomas Ian Griffith| James Woods| Sheryl Lee| Daniel Baldwin,Horror|Western
1311,Santa with Muscles (1996),Jonathan Bond| Fred Mata| Dorrie Krum Raymond,1990s_children's_comedy_films|1996_comedy_films|1996_films|Films_set_in_California|American_films|English-language_films|American_Christmas_comedy_films|American_children's_comedy_films|1990s_Christmas_comedy_films|Sonar_Entertainment_films|Films_directed_by_John_Murlowski|Mad_scientist_films|Santa_Claus_in_film,John Murlowski,Garrett_Morris|Hulk_Hogan|Don_Stark|Robin_Curtis|Ed_Begley_Jr.,Comedy
123633,A Green Journey (1990),Ron Cowen| Daniel Lipman| Jon Hassler,,Joseph Sargent,Denholm Elliott| Angela Lansbury| Gary Hershberger| Cynthia Nixon,
102160,Numbers Station| The (2013),F. Scott Frazier,,Kasper Barfoed,Malin Akerman| Liam Cunningham| John Cusack| Richard Brake,
122363,Somewhere in Sonora (1933),Joseph Anthony Roach| Will Levington Comfort,,Mack V. Wright,Shirley Palmer| John Wayne| Henry B. Walthall| Duke,
175655,Girls Trip (2017),Erica Rivinoja| Kenya Barris| Tracy Oliver,,Malcolm D. Lee,Regina Hall| Jada Pinkett Smith| Queen Latifah| Tiffany Haddish,
184361,Half Sister| Full Love (2016),Lynn Shelton,,Marion Vernoux,Grégoire Ludig| Géraldine Nakache| Mélanie Malhère| Virginie Efira,
177383,The Story of Will Rogers (1952),Jack Moffitt| Frank Davis| Stanley Roberts| Betty Blake Rogers,,Michael Curtiz,Will Rogers Jr.| Jane Wyman| Eve Miller| Carl Benton Reid,
6446,Comancheros| The (1961),James Edward Grant| Clair Huffaker| Paul Wellman,,Michael Curtiz,Stuart Whitman| Nehemiah Persoff| John Wayne| Ina Balin,
168364,For Love or Money (1963),Larry Markes| Michael Morris,,Michael Gordon,Kirk Douglas| Thelma Ritter| Mitzi Gaynor| Gig Young,
110773,Haunted House 2| A (2014),Rick Alvarez,,Michael Tiddes,Jaime Pressly| Marlon Wayans| Cedric the Entertainer| Essence Atkins,
79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969),Masao Adachi| Mamoru Sasaki| Tsutomu Tamura,,Nagisa Ôshima,Rie Yokoyama| Tadanori Yokoo,
78905,Whirlpool (1949),Ben Hecht| Andrew Solt| Guy Endore,,Otto Preminger,Charles Bickford| Richard Conte| Gene Tierney| José Ferrer,
118193,Hand in Hand (1961),Leopold Atlas| Diana Morgan| Sidney Harmon,,Philip Leacock,Loretta Parry| Philip Needs| Sybil Thorndike| John Gregson,
124739,When Michael Calls (1972),John Farris| James Bridges,,Philip Leacock,Ben Gazzara| Al Waxman| Elizabeth Ashley| Michael Douglas,
70792,Vengeance Valley (1951),Irving Ravetch| Luke Short,,Richard Thorpe,Robert Walker| Burt Lancaster| Sally Forrest| Joanne Dru,
59184,Tarzans New York Adventure (1942),Edgar Rice Burroughs| William R. Lipman| Myles Connolly| Gordon Kahn,,Richard Thorpe,"Virginia Grey| ""Maureen OSullivan""| Johnny Sheffield| Johnny Weissmuller",
136890,Eastern Boys (2014),Gilles Marchand,,Robin Campillo,Edéa Darcque| Daniil Vorobyov| Kirill Emelyanov| Olivier Rabourdin,
163967,The Erotic Misadventures of the Invisible Man (2003),Milo Manara,,Rolfe Kanefsky,Scott Coppola| Holly Hollywood| Doug Merrill| Gabriella Hall,
103290,Anniversary| The (1968),Jimmy Sangster| Bill MacIlwraith,,Roy Ward Baker,Bette Davis| Sheila Hancock| James Cossins| Jack Hedley,
159197,Dont Hang Up (1975),Kerry Newcomb| Frank Schaefer,,S.F. Brownrigg,"Susan Bracken| ""Larry ODwyer""| James N. Harrell| Gene Ross",
